seq_coast_tube_id,success,sample,tree,sample_type,lat,lon,distance_from_edge,distance_from_fence,fenced,fwd_filepath,rev_filepath,sra_bioproject,sra_study,sra_accession,sra_locatlon,collection_round,tube_id_year,seq_date,amplicon
79,NA,end_l8,l8,endophyte,38.529012,-111.74705,47.081946,167.263914,NA,./Data/Raw/6083_079_S79_R1_001.fastq.gz,./Data/Raw/6083_079_S79_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913618,38.529012 N 111.74705 W,2024,79_2024,2024,ITS2
80,NA,end_l38,l38,endophyte,38.523257,-111.752541,24.061823,23.284508,NA,./Data/Raw/6083_080_S80_R1_001.fastq.gz,./Data/Raw/6083_080_S80_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913617,38.523257 N 111.752541 W,2024,80_2024,2024,ITS2
81,NA,end_l28,l28,endophyte,38.525361,-111.749752,215.182579,61.419562,NA,./Data/Raw/6083_081_S81_R1_001.fastq.gz,./Data/Raw/6083_081_S81_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913615,38.525361 N 111.749752 W,2024,81_2024,2024,ITS2
82,NA,end_l25,l25,endophyte,38.526229,-111.749269,155.933497,74.377409,NA,./Data/Raw/6083_082_S82_R1_001.fastq.gz,./Data/Raw/6083_082_S82_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913614,38.526229 N 111.749269 W,2024,82_2024,2024,ITS2
83,NA,end_m2,m2,endophyte,38.528922,-111.74425,52.479309,279.736679,NA,./Data/Raw/6083_083_R1_fullseq.fastq.gz,./Data/Raw/6083_083_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913613,38.528922 N 111.74425 W,2024,83_2024,2024,ITS2
84,NA,end_m14,m14,endophyte,38.526294,-111.747257,90.710615,46.952346,NA,./Data/Raw/6083_084_S84_R1_001.fastq.gz,./Data/Raw/6083_084_S84_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913612,38.526294 N 111.747257 W,2024,84_2024,2024,ITS2
85,NA,end_l34,l34,endophyte,38.524174,-111.751448,78.935867,70.081629,NA,./Data/Raw/6083_085_S85_R1_001.fastq.gz,./Data/Raw/6083_085_S85_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913611,38.524174 N 111.751448 W,2024,85_2024,2024,ITS2
86,NA,end_l11,l11,endophyte,38.528376,-111.747506,91.274612,102.116082,NA,./Data/Raw/6083_086_S86_R1_001.fastq.gz,./Data/Raw/6083_086_S86_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913610,38.528376 N 111.747506 W,2024,86_2024,2024,ITS2
87,NA,end_l29,l29,endophyte,38.525127,-111.750063,222.48506,69.562123,NA,./Data/Raw/6083_087_S87_R1_001.fastq.gz,./Data/Raw/6083_087_S87_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913609,38.525127 N 111.750063 W,2024,87_2024,2024,ITS2
88,NA,end_l13,l13,endophyte,38.527932,-111.74777,125.964908,73.526302,NA,./Data/Raw/6083_088_S88_R1_001.fastq.gz,./Data/Raw/6083_088_S88_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913608,38.527932 N 111.74777 W,2024,88_2024,2024,ITS2
89,NA,end_l24,l24,endophyte,38.526494,-111.749062,130.800835,69.031382,NA,./Data/Raw/6083_089_S89_R1_001.fastq.gz,./Data/Raw/6083_089_S89_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913607,38.526494 N 111.749062 W,2024,89_2024,2024,ITS2
90,NA,end_l1,l1,endophyte,38.530608,-111.745056,144.531833,387.105691,NA,./Data/Raw/6083_090_R1_fullseq.fastq.gz,./Data/Raw/6083_090_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913606,38.530608 N 111.745056 W,2024,90_2024,2024,ITS2
91,NA,end_l39,l39,endophyte,38.522893,-111.752675,35.241088,8.523096,NA,./Data/Raw/6083_091_R1_fullseq.fastq.gz,./Data/Raw/6083_091_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913604,38.522893 N 111.752675 W,2024,91_2024,2024,ITS2
92,NA,end_m13,m13,endophyte,38.526438,-111.747076,88.612042,54.792539,NA,./Data/Raw/6083_092_S92_R1_001.fastq.gz,./Data/Raw/6083_092_S92_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913603,38.526438 N 111.747076 W,2024,92_2024,2024,ITS2
93,NA,end_l40,l40,endophyte,38.522775,-111.753148,52.297897,47.273282,NA,./Data/Raw/6083_093_S93_R1_001.fastq.gz,./Data/Raw/6083_093_S93_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913602,38.522775 N 111.753148 W,2024,93_2024,2024,ITS2
94,NA,end_m19,m19,endophyte,38.524882,-111.747428,21.438748,25.849718,NA,./Data/Raw/6083_094_S94_R1_001.fastq.gz,./Data/Raw/6083_094_S94_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913601,38.524882 N 111.747428 W,2024,94_2024,2024,ITS2
95,NA,end_l15,l15,endophyte,38.527542,-111.748205,108.994863,37.881213,NA,./Data/Raw/6083_095_S193_R1_001.fastq.gz,./Data/Raw/6083_095_S193_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913600,38.527542 N 111.748205 W,2024,95_2024,2024,ITS2
96,NA,end_m6,m6,endophyte,38.527877,-111.745033,29.822381,147.278129,NA,./Data/Raw/6083_096_S194_R1_001.fastq.gz,./Data/Raw/6083_096_S194_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913599,38.527877 N 111.745033 W,2024,96_2024,2024,ITS2
97,NA,end_l5,l5,endophyte,38.529803,-111.746079,22.160609,269.608145,NA,./Data/Raw/6083_097_R1_fullseq.fastq.gz,./Data/Raw/6083_097_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913598,38.529803 N 111.746079 W,2024,97_2024,2024,ITS2
98,NA,epi_o5,o5,epiphyte,38.524952999999996,-111.752819,21.858718,3.176496,NA,./Data/Raw/6083_098_R1_fullseq.fastq.gz,./Data/Raw/6083_098_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913597,38.524953 N 111.752819 W,2024,98_2024,2024,ITS2
99,NA,end_m4,m4,endophyte,38.528395,-111.74464,33.598244,212.958407,NA,./Data/Raw/6083_099_S99_R1_001.fastq.gz,./Data/Raw/6083_099_S99_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913596,38.528395 N 111.74464 W,2024,99_2024,2024,ITS2
100,NA,epi_o9,o9,epiphyte,38.526708,-111.752279,4.478889,16.597182,NA,./Data/Raw/6083_100_S100_R1_001.fastq.gz,./Data/Raw/6083_100_S100_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913595,38.526708 N 111.752279 W,2024,100_2024,2024,ITS2
101,NA,epi_o14,o14,epiphyte,38.527561,-111.74897,44.41645,25.984511,NA,./Data/Raw/6083_101_R1_fullseq.fastq.gz,./Data/Raw/6083_101_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913739,38.527561 N 111.74897 W,2024,101_2024,2024,ITS2
102,NA,epi_o12,o12,epiphyte,38.527508,-111.750085,11.739525,13.787176,NA,./Data/Raw/6083_102_S102_R1_001.fastq.gz,./Data/Raw/6083_102_S102_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913738,38.527508 N 111.750085 W,2024,102_2024,2024,ITS2
103,NA,epi_o13,o13,epiphyte,38.52736,-111.749453,29.017205,11.702178,NA,./Data/Raw/6083_103_R1_fullseq.fastq.gz,./Data/Raw/6083_103_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913737,38.52736 N 111.749453 W,2024,103_2024,2024,ITS2
104,NA,epi_m12,m12,epiphyte,38.526688,-111.747029,98.984583,46.490491,NA,./Data/Raw/6083_104_R1_fullseq.fastq.gz,./Data/Raw/6083_104_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913736,38.526688 N 111.747029 W,2024,104_2024,2024,ITS2
105,NA,epi_n8,n8,epiphyte,38.524743,-111.747209,3.834717,1.747794,NA,./Data/Raw/6083_105_S105_R1_001.fastq.gz,./Data/Raw/6083_105_S105_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913735,38.524743 N 111.747209 W,2024,105_2024,2024,ITS2
106,NA,epi_o7,o7,epiphyte,38.526272,-111.752805,7.317243,21.080434,NA,./Data/Raw/6083_106_R1_fullseq.fastq.gz,./Data/Raw/6083_106_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913734,38.526272 N 111.752805 W,2024,106_2024,2024,ITS2
107,NA,epi_n4,n4,epiphyte,38.52236,-111.748986,24.156851,37.956883,NA,./Data/Raw/6083_107_R1_fullseq.fastq.gz,./Data/Raw/6083_107_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913733,38.52236 N 111.748986 W,2024,107_2024,2024,ITS2
108,NA,epi_n3,n3,epiphyte,38.523111,-111.74975,70.542647,10.23028,NA,./Data/Raw/6083_108_R1_fullseq.fastq.gz,./Data/Raw/6083_108_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913732,38.523111 N 111.74975 W,2024,108_2024,2024,ITS2
109,NA,epi_m26,m26,epiphyte,38.522866,-111.74943,56.29132,15.775328,NA,./Data/Raw/6083_109_R1_fullseq.fastq.gz,./Data/Raw/6083_109_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913731,38.522866 N 111.74943 W,2024,109_2024,2024,ITS2
110,NA,epi_n2,n2,epiphyte,38.523322,-111.750593,108.736151,35.506543,NA,./Data/Raw/6083_110_R1_fullseq.fastq.gz,./Data/Raw/6083_110_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913730,38.523322 N 111.750593 W,2024,110_2024,2024,ITS2
111,NA,epi_l18,l18,epiphyte,38.52728,-111.748597,87.106464,3.103926,NA,./Data/Raw/6083_111_R1_fullseq.fastq.gz,./Data/Raw/6083_111_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913728,38.52728 N 111.748597 W,2024,111_2024,2024,ITS2
112,NA,epi_l24,l24,epiphyte,38.526494,-111.749062,130.800835,69.031382,NA,./Data/Raw/6083_112_R1_fullseq.fastq.gz,./Data/Raw/6083_112_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913727,38.526494 N 111.749062 W,2024,112_2024,2024,ITS2
113,NA,epi_l22,l22,epiphyte,38.526745,-111.749034,105.298966,62.715491,NA,./Data/Raw/6083_113_R1_fullseq.fastq.gz,./Data/Raw/6083_113_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913726,38.526745 N 111.749034 W,2024,113_2024,2024,ITS2
114,NA,epi_o6,o6,epiphyte,38.525791,-111.752884,14.480804,27.05292,NA,./Data/Raw/6083_114_R1_fullseq.fastq.gz,./Data/Raw/6083_114_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913725,38.525791 N 111.752884 W,2024,114_2024,2024,ITS2
115,NA,epi_l16,l16,epiphyte,38.527434,-111.748366,98.822545,19.709422,NA,./Data/Raw/6083_115_R1_fullseq.fastq.gz,./Data/Raw/6083_115_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913724,38.527434 N 111.748366 W,2024,115_2024,2024,ITS2
116,NA,epi_l8,l8,epiphyte,38.529012,-111.74705,47.081946,167.263914,NA,./Data/Raw/6083_116_R1_fullseq.fastq.gz,./Data/Raw/6083_116_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913723,38.529012 N 111.74705 W,2024,116_2024,2024,ITS2
117,NA,epi_blank21,blank21,epiphyte,NA,NA,NA,NA,NA,./Data/Raw/6083_117_S117_R1_001.fastq.gz,./Data/Raw/6083_117_S117_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913722,NA,2024,117_2024,2024,ITS2
118,NA,epi_m10,m10,epiphyte,38.527464,-111.747075,111.479417,3.684699,NA,./Data/Raw/6083_118_R1_fullseq.fastq.gz,./Data/Raw/6083_118_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913721,38.527464 N 111.747075 W,2024,118_2024,2024,ITS2
119,NA,epi_l6,l6,epiphyte,38.529651,-111.746443,1.909992,244.635456,NA,./Data/Raw/6083_119_S119_R1_001.fastq.gz,./Data/Raw/6083_119_S119_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913720,38.529651 N 111.746443 W,2024,119_2024,2024,ITS2
120,NA,epi_l2,l2,epiphyte,38.530322,-111.74551,96.557482,341.422335,NA,./Data/Raw/6083_120_S120_R1_001.fastq.gz,./Data/Raw/6083_120_S120_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913719,38.530322 N 111.74551 W,2024,120_2024,2024,ITS2
121,NA,epi_m18,m18,epiphyte,38.52516,-111.747839,66.77977,57.471963,NA,./Data/Raw/6083_121_R1_fullseq.fastq.gz,./Data/Raw/6083_121_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913790,38.52516 N 111.747839 W,2024,121_2024,2024,ITS2
122,NA,epi_m20,m20,epiphyte,38.524585,-111.74781,45.51761,35.105721,NA,./Data/Raw/6083_122_S122_R1_001.fastq.gz,./Data/Raw/6083_122_S122_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913789,38.524585 N 111.74781 W,2024,122_2024,2024,ITS2
123,NA,epi_l20,l20,epiphyte,38.52703,-111.748741,92.975657,32.575842,NA,./Data/Raw/6083_123_R1_fullseq.fastq.gz,./Data/Raw/6083_123_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913788,38.52703 N 111.748741 W,2024,123_2024,2024,ITS2
124,NA,epi_m8,m8,epiphyte,38.527109,-111.745883,5.73407,34.863333,NA,./Data/Raw/6083_124_R1_fullseq.fastq.gz,./Data/Raw/6083_124_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913787,38.527109 N 111.745883 W,2024,124_2024,2024,ITS2
125,NA,epi_l4,l4,epiphyte,38.530044,-111.745907,52.755021,299.878329,NA,./Data/Raw/6083_125_S125_R1_001.fastq.gz,./Data/Raw/6083_125_S125_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913786,38.530044 N 111.745907 W,2024,125_2024,2024,ITS2
126,NA,epi_l10,l10,epiphyte,38.528612,-111.747378,73.212428,124.750463,NA,./Data/Raw/6083_126_R1_fullseq.fastq.gz,./Data/Raw/6083_126_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913785,38.528612 N 111.747378 W,2024,126_2024,2024,ITS2
127,NA,epi_m6,m6,epiphyte,38.527877,-111.745033,29.822381,147.278129,NA,./Data/Raw/6083_127_R1_fullseq.fastq.gz,./Data/Raw/6083_127_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913784,38.527877 N 111.745033 W,2024,127_2024,2024,ITS2
128,NA,epi_m28,m28,epiphyte,38.522444,-111.750308,32.325195,97.632744,NA,./Data/Raw/6083_128_R1_fullseq.fastq.gz,./Data/Raw/6083_128_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913783,38.522444 N 111.750308 W,2024,128_2024,2024,ITS2
129,NA,epi_o2,o2,epiphyte,38.523847,-111.752631,28.935745,42.48992,NA,./Data/Raw/6083_129_R1_fullseq.fastq.gz,./Data/Raw/6083_129_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913782,38.523847 N 111.752631 W,2024,129_2024,2024,ITS2
130,NA,epi_l14,l14,epiphyte,38.527725,-111.747989,125.426444,65.607795,NA,./Data/Raw/6083_130_R1_fullseq.fastq.gz,./Data/Raw/6083_130_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913781,38.527725 N 111.747989 W,2024,130_2024,2024,ITS2
131,NA,epi_m14,m14,epiphyte,38.526294,-111.747257,90.710615,46.952346,NA,./Data/Raw/6083_131_R1_fullseq.fastq.gz,./Data/Raw/6083_131_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913779,38.526294 N 111.747257 W,2024,131_2024,2024,ITS2
132,NA,epi_m2,m2,epiphyte,38.528922,-111.74425,52.479309,279.736679,NA,./Data/Raw/6083_132_R1_fullseq.fastq.gz,./Data/Raw/6083_132_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913778,38.528922 N 111.74425 W,2024,132_2024,2024,ITS2
133,NA,epi_m4,m4,epiphyte,38.528395,-111.74464,33.598244,212.958407,NA,./Data/Raw/6083_133_S133_R1_001.fastq.gz,./Data/Raw/6083_133_S133_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913777,38.528395 N 111.74464 W,2024,133_2024,2024,ITS2
134,NA,epi_m16,m16,epiphyte,38.525789,-111.747693,96.630673,34.301948,NA,./Data/Raw/6083_134_S134_R1_001.fastq.gz,./Data/Raw/6083_134_S134_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913776,38.525789 N 111.747693 W,2024,134_2024,2024,ITS2
135,NA,epi_l12,l12,epiphyte,38.52809,-111.747635,115.396121,78.607176,NA,./Data/Raw/6083_135_R1_fullseq.fastq.gz,./Data/Raw/6083_135_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913775,38.52809 N 111.747635 W,2024,135_2024,2024,ITS2
136,NA,epi_o4,o4,epiphyte,38.524531,-111.752877,8.642551,8.642551,NA,./Data/Raw/6083_136_R1_fullseq.fastq.gz,./Data/Raw/6083_136_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913774,38.524531 N 111.752877 W,2024,136_2024,2024,ITS2
137,NA,epi_o1,o1,epiphyte,38.527539,-111.747144,120.859694,3.84372,NA,./Data/Raw/6083_137_S137_R1_001.fastq.gz,./Data/Raw/6083_137_S137_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913773,38.527539 N 111.747144 W,2024,137_2024,2024,ITS2
138,NA,epi_o10,o10,epiphyte,38.527102,-111.75136,63.917662,7.725897,NA,./Data/Raw/6083_138_S138_R1_001.fastq.gz,./Data/Raw/6083_138_S138_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913772,38.527102 N 111.75136 W,2024,138_2024,2024,ITS2
139,NA,epi_n5,n5,epiphyte,38.522303,-111.748762,10.406107,44.26954,NA,./Data/Raw/6083_139_R1_fullseq.fastq.gz,./Data/Raw/6083_139_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913771,38.522303 N 111.748762 W,2024,139_2024,2024,ITS2
140,NA,epi_o8,o8,epiphyte,38.526523,-111.752649,28.776455,14.835407,NA,./Data/Raw/6083_140_R1_fullseq.fastq.gz,./Data/Raw/6083_140_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913770,38.526523 N 111.752649 W,2024,140_2024,2024,ITS2
141,NA,epi_n6,n6,epiphyte,38.523052,-111.748279,3.317849,21.757003,NA,./Data/Raw/6083_141_R1_fullseq.fastq.gz,./Data/Raw/6083_141_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913768,38.523052 N 111.748279 W,2024,141_2024,2024,ITS2
142,NA,epi_n7,n7,epiphyte,38.523832,-111.747901,13.425923,2.903516,NA,./Data/Raw/6083_142_S142_R1_001.fastq.gz,./Data/Raw/6083_142_S142_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913767,38.523832 N 111.747901 W,2024,142_2024,2024,ITS2
143,NA,epi_n1,n1,epiphyte,38.522014,-111.751184,98.527005,133.277632,NA,./Data/Raw/6083_143_R1_fullseq.fastq.gz,./Data/Raw/6083_143_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913717,38.522014 N 111.751184 W,2024,143_2024,2024,ITS2
144,NA,epi_n9,n9,epiphyte,38.526014,-111.746149,1.924886,0.934886,NA,./Data/Raw/6083_144_S144_R1_001.fastq.gz,./Data/Raw/6083_144_S144_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913716,38.526014 N 111.746149 W,2024,144_2024,2024,ITS2
145,NA,epi_n10,n10,epiphyte,38.526542,-111.745711,5.144478,0.992454,NA,./Data/Raw/6083_145_S145_R1_001.fastq.gz,./Data/Raw/6083_145_S145_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913715,38.526542 N 111.745711 W,2024,145_2024,2024,ITS2
146,NA,epi_o3,o3,epiphyte,38.524238,-111.752827,2.497717,24.331704,NA,./Data/Raw/6083_146_R1_fullseq.fastq.gz,./Data/Raw/6083_146_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913714,38.524238 N 111.752827 W,2024,146_2024,2024,ITS2
147,NA,epi_o11,o11,epiphyte,38.527245,-111.750711,48.901319,17.013804,NA,./Data/Raw/6083_147_S147_R1_001.fastq.gz,./Data/Raw/6083_147_S147_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913713,38.527245 N 111.750711 W,2024,147_2024,2024,ITS2
148,NA,epi_m25,m25,epiphyte,38.523157,-111.749218,67.466828,19.762543,NA,./Data/Raw/6083_148_S148_R1_001.fastq.gz,./Data/Raw/6083_148_S148_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913712,38.523157 N 111.749218 W,2024,148_2024,2024,ITS2
149,NA,epi_l28,l28,epiphyte,38.525361,-111.749752,215.182579,61.419562,NA,./Data/Raw/6083_149_R1_fullseq.fastq.gz,./Data/Raw/6083_149_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913711,38.525361 N 111.749752 W,2024,149_2024,2024,ITS2
150,NA,epi_l27,l27,epiphyte,38.525679,-111.749477,215.875919,60.314044,NA,./Data/Raw/6083_150_R1_fullseq.fastq.gz,./Data/Raw/6083_150_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913710,38.525679 N 111.749477 W,2024,150_2024,2024,ITS2
151,NA,epi_blank22,blank22,epiphyte,NA,NA,NA,NA,NA,./Data/Raw/6083_151_S151_R1_001.fastq.gz,./Data/Raw/6083_151_S151_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913708,NA,2024,151_2024,2024,ITS2
152,NA,epi_l31,l31,epiphyte,38.524798,-111.750601,174.818723,73.960311,NA,./Data/Raw/6083_152_R1_fullseq.fastq.gz,./Data/Raw/6083_152_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913707,38.524798 N 111.750601 W,2024,152_2024,2024,ITS2
153,NA,epi_l41,l41,epiphyte,38.522586,-111.7536,74.357089,91.848661,NA,./Data/Raw/6083_153_R1_fullseq.fastq.gz,./Data/Raw/6083_153_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913706,38.522586 N 111.7536 W,2024,153_2024,2024,ITS2
154,NA,epi_l1,l1,epiphyte,38.530608,-111.745056,144.531833,387.105691,NA,./Data/Raw/6083_154_S154_R1_001.fastq.gz,./Data/Raw/6083_154_S154_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913705,38.530608 N 111.745056 W,2024,154_2024,2024,ITS2
155,NA,epi_l19,l19,epiphyte,38.527172,-111.748565,95.303912,10.585716,NA,./Data/Raw/6083_155_R1_fullseq.fastq.gz,./Data/Raw/6083_155_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913704,38.527172 N 111.748565 W,2024,155_2024,2024,ITS2
156,NA,epi_l9,l9,epiphyte,38.528766,-111.747173,53.12804,139.942888,NA,./Data/Raw/6083_156_R1_fullseq.fastq.gz,./Data/Raw/6083_156_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913703,38.528766 N 111.747173 W,2024,156_2024,2024,ITS2
157,NA,epi_l13,l13,epiphyte,38.527932,-111.74777,125.964908,73.526302,NA,./Data/Raw/6083_157_S157_R1_001.fastq.gz,./Data/Raw/6083_157_S157_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913702,38.527932 N 111.74777 W,2024,157_2024,2024,ITS2
158,NA,epi_m30,m30,epiphyte,38.522315,-111.75049,48.169807,118.783021,NA,./Data/Raw/6083_158_R1_fullseq.fastq.gz,./Data/Raw/6083_158_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913701,38.522315 N 111.75049 W,2024,158_2024,2024,ITS2
159,NA,epi_m9,m9,epiphyte,38.526996,-111.746262,26.802097,3.957185,NA,./Data/Raw/6083_159_R1_fullseq.fastq.gz,./Data/Raw/6083_159_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913700,38.526996 N 111.746262 W,2024,159_2024,2024,ITS2
160,NA,epi_m1,m1,epiphyte,38.529367,-111.743745,112.807886,345.909453,NA,./Data/Raw/6083_160_S160_R1_001.fastq.gz,./Data/Raw/6083_160_S160_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913699,38.529367 N 111.743745 W,2024,160_2024,2024,ITS2
161,NA,epi_l38,l38,epiphyte,38.523257,-111.752541,24.061823,23.284508,NA,./Data/Raw/6083_161_R1_fullseq.fastq.gz,./Data/Raw/6083_161_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913697,38.523257 N 111.752541 W,2024,161_2024,2024,ITS2
162,NA,epi_l37,l37,epiphyte,38.523454,-111.752123,15.787215,41.109476,NA,./Data/Raw/6083_162_S162_R1_001.fastq.gz,./Data/Raw/6083_162_S162_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913696,38.523454 N 111.752123 W,2024,162_2024,2024,ITS2
163,NA,epi_l5,l5,epiphyte,38.529803,-111.746079,22.160609,269.608145,NA,./Data/Raw/6083_163_S163_R1_001.fastq.gz,./Data/Raw/6083_163_S163_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913695,38.529803 N 111.746079 W,2024,163_2024,2024,ITS2
164,NA,epi_m24,m24,epiphyte,38.523224,-111.748895,48.925918,32.213121,NA,./Data/Raw/6083_164_S164_R1_001.fastq.gz,./Data/Raw/6083_164_S164_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913694,38.523224 N 111.748895 W,2024,164_2024,2024,ITS2
165,NA,epi_m13,m13,epiphyte,38.526438,-111.747076,88.612042,54.792539,NA,./Data/Raw/6083_165_R1_fullseq.fastq.gz,./Data/Raw/6083_165_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913766,38.526438 N 111.747076 W,2024,165_2024,2024,ITS2
166,NA,epi_m3,m3,epiphyte,38.528725,-111.744434,31.203764,252.605941,NA,./Data/Raw/6083_166_R1_fullseq.fastq.gz,./Data/Raw/6083_166_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913765,38.528725 N 111.744434 W,2024,166_2024,2024,ITS2
167,NA,epi_m21,m21,epiphyte,38.524271,-111.748253,38.696205,48.906275,NA,./Data/Raw/6083_167_S167_R1_001.fastq.gz,./Data/Raw/6083_167_S167_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913764,38.524271 N 111.748253 W,2024,167_2024,2024,ITS2
168,NA,epi_m17,m17,epiphyte,38.525489,-111.747777,80.662872,41.874077,NA,./Data/Raw/6083_168_S168_R1_001.fastq.gz,./Data/Raw/6083_168_S168_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913763,38.525489 N 111.747777 W,2024,168_2024,2024,ITS2
169,NA,epi_l40,l40,epiphyte,38.522775,-111.753148,52.297897,47.273282,NA,./Data/Raw/6083_169_S169_R1_001.fastq.gz,./Data/Raw/6083_169_S169_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913762,38.522775 N 111.753148 W,2024,169_2024,2024,ITS2
